snapshot_month,account_id,client_id,advisor_id,beginning_assets,net_flows,market_change,ending_assets
2024-07-01,302,225,4,1624004.00,61906.30,-18811.50,1667098.80
2024-08-01,302,225,4,1667098.80,29240.81,15017.74,1711357.35
2024-09-01,302,225,4,1711357.35,73574.94,68100.82,1853033.11
2024-10-01,302,225,4,1853033.11,59197.80,43349.43,1955580.33
2024-11-01,302,225,4,1955580.33,-32388.97,74031.67,1997223.03
2024-12-01,302,225,4,1997223.03,102003.38,45622.89,2144849.30
2025-01-01,302,225,4,2144849.30,33148.38,75450.76,2253448.44
2025-02-01,302,225,4,2253448.44,20620.45,76891.07,2350959.96
2025-03-01,302,225,4,2350959.96,7973.21,40989.32,2399922.49
2025-04-01,302,225,4,2399922.49,36303.35,-44905.09,2391320.75
2025-05-01,302,225,4,2391320.75,68107.46,17638.34,2477066.55
2025-06-01,302,225,4,2477066.55,-25879.14,3028.67,2454216.08
2025-07-01,302,225,4,2454216.08,75207.98,100001.30,2629425.36
2025-08-01,302,225,4,2629425.36,136606.78,-61735.06,2704297.08
2025-09-01,302,225,4,2704297.08,29.97,1559.27,2705886.32
2025-10-01,302,225,4,2705886.32,92486.01,-60923.57,2737448.76
2025-11-01,302,225,4,2737448.76,-35786.61,28444.51,2730106.66
2025-12-01,302,225,4,2730106.66,87967.35,-26393.33,2791680.68
2024-03-01,303,225,4,1350326.30,-21844.84,-25966.20,1302515.27
2024-04-01,303,225,4,1302515.27,35310.94,24320.81,1362147.02
2024-05-01,303,225,4,1362147.02,57767.52,37739.46,1457654.00
2024-06-01,303,225,4,1457654.00,57666.01,-1301.57,1514018.45
2024-07-01,303,225,4,1514018.45,-25277.90,-44831.47,1443909.08
2024-08-01,303,225,4,1443909.08,-10566.12,41154.34,1474497.30
2024-09-01,303,225,4,1474497.30,-9424.39,45320.86,1510393.77
2024-10-01,303,225,4,1510393.77,63241.41,54838.33,1628473.51
2024-11-01,303,225,4,1628473.51,54395.74,10486.37,1693355.62
2024-12-01,303,225,4,1693355.62,30881.02,-22904.77,1701331.88
2025-01-01,303,225,4,1701331.88,17249.60,-25094.34,1693487.14
2025-02-01,303,225,4,1693487.14,85568.99,14311.60,1793367.72
2025-03-01,303,225,4,1793367.72,-4803.55,45227.02,1833791.20
2025-04-01,303,225,4,1833791.20,23106.09,2033.14,1858930.42
2025-05-01,303,225,4,1858930.42,43383.73,-61650.91,1840663.24
2025-06-01,303,225,4,1840663.24,70495.28,-39922.42,1871236.10
2025-07-01,303,225,4,1871236.10,96203.86,15382.66,1982822.62
2025-08-01,303,225,4,1982822.62,22570.50,45411.66,2050804.79
2025-09-01,303,225,4,2050804.79,56744.99,42625.87,2150175.65
2025-10-01,303,225,4,2150175.65,20820.88,71269.09,2242265.63
2025-11-01,303,225,4,2242265.63,62353.03,-33060.94,2271557.72
2025-12-01,303,225,4,2271557.72,107251.18,82348.97,2461157.87
2024-09-01,304,226,11,196140.78,5947.32,3445.14,205533.25
2024-10-01,304,226,11,205533.25,685.64,2775.67,208994.56
2024-11-01,304,226,11,208994.56,4926.85,3483.32,217404.72
2024-12-01,304,226,11,217404.72,-2327.44,4595.53,219672.81
2025-01-01,304,226,11,219672.81,1211.54,-5813.37,215070.98
2025-02-01,304,226,11,215070.98,2390.94,-829.96,216631.96
2025-03-01,304,226,11,216631.96,9459.60,1384.00,227475.56
2025-04-01,304,226,11,227475.56,1039.03,-6411.40,222103.19
2025-05-01,304,226,11,222103.19,3329.34,6913.66,232346.19
2025-06-01,304,226,11,232346.19,459.26,-1510.29,231295.16
2025-07-01,304,226,11,231295.16,6131.41,1550.90,238977.47
2025-08-01,304,226,11,238977.47,5133.16,-5308.52,238802.11
2025-09-01,304,226,11,238802.11,-4872.25,8258.45,242188.30
2025-10-01,304,226,11,242188.30,6141.70,8279.69,256609.69
2025-11-01,304,226,11,256609.69,-436.55,11117.17,267290.31
2025-12-01,304,226,11,267290.31,-2802.12,-5301.09,259187.10
2025-08-01,305,227,21,18530.03,236.44,-251.73,18514.73
2025-09-01,305,227,21,18514.73,88.36,163.75,18766.84
2025-10-01,305,227,21,18766.84,325.28,-344.53,18747.59
2025-11-01,305,227,21,18747.59,600.58,508.24,19856.41
2025-12-01,305,227,21,19856.41,-487.43,557.87,19926.85
2025-08-01,306,227,21,19568.36,-244.33,495.39,19819.42
2025-09-01,306,227,21,19819.42,101.08,194.51,20115.01
2025-10-01,306,227,21,20115.01,408.62,-293.60,20230.03
2025-11-01,306,227,21,20230.03,-407.14,-107.66,19715.22
2025-12-01,306,227,21,19715.22,526.51,-593.46,19648.27
2025-08-01,307,228,5,220863.60,-3652.88,5697.49,222908.21
2025-09-01,307,228,5,222908.21,-1008.82,-2112.47,219786.92
2025-10-01,307,228,5,219786.92,5171.71,760.14,225718.77
2025-11-01,307,228,5,225718.77,2319.67,-858.89,227179.55
2025-12-01,307,228,5,227179.55,-5662.05,2999.48,224516.99
2024-04-01,308,229,15,42364.31,-737.84,-246.51,41379.96
2024-05-01,308,229,15,41379.96,732.18,-290.10,41822.04
2024-06-01,308,229,15,41822.04,121.84,1111.35,43055.22
2024-07-01,308,229,15,43055.22,149.42,-1366.77,41837.87
2024-08-01,308,229,15,41837.87,738.77,815.88,43392.52
2024-09-01,308,229,15,43392.52,506.87,-704.59,43194.79
2024-10-01,308,229,15,43194.79,-210.36,-592.58,42391.85
2024-11-01,308,229,15,42391.85,-1007.97,935.67,42319.55
2024-12-01,308,229,15,42319.55,-606.70,1688.28,43401.13
2025-01-01,308,229,15,43401.13,1465.82,1762.00,46628.95
2025-02-01,308,229,15,46628.95,2053.96,-215.01,48467.90
2025-03-01,308,229,15,48467.90,1206.14,-935.33,48738.71
2025-04-01,308,229,15,48738.71,347.14,-924.90,48160.95
2025-05-01,308,229,15,48160.95,1137.51,-1195.61,48102.86
2025-06-01,308,229,15,48102.86,-905.44,-1391.37,45806.05
2025-07-01,308,229,15,45806.05,-316.70,2002.91,47492.26
2025-08-01,308,229,15,47492.26,1151.19,80.37,48723.82
2025-09-01,308,229,15,48723.82,16.04,-596.33,48143.54
2025-10-01,308,229,15,48143.54,1060.28,-62.27,49141.55
2025-11-01,308,229,15,49141.55,1393.58,-404.63,50130.50
2025-12-01,308,229,15,50130.50,1514.01,598.53,52243.04
2024-04-01,309,229,15,45139.58,-1011.13,955.51,45083.96
2024-05-01,309,229,15,45083.96,-988.69,-146.20,43949.07
2024-06-01,309,229,15,43949.07,1451.04,-1005.93,44394.17
2024-07-01,309,229,15,44394.17,-1082.16,235.89,43547.91
2024-08-01,309,229,15,43547.91,-678.54,-309.54,42559.83
2024-09-01,309,229,15,42559.83,639.57,-778.22,42421.18
2024-10-01,309,229,15,42421.18,-283.55,105.97,42243.60
2024-11-01,309,229,15,42243.60,-61.74,61.56,42243.41
2024-12-01,309,229,15,42243.41,588.93,1407.18,44239.53
2025-01-01,309,229,15,44239.53,-422.66,-525.49,43291.37
2025-02-01,309,229,15,43291.37,434.11,-798.24,42927.24
2025-03-01,309,229,15,42927.24,405.22,-1195.92,42136.54
2025-04-01,309,229,15,42136.54,-502.17,-518.49,41115.89
2025-05-01,309,229,15,41115.89,131.75,436.27,41683.91
2025-06-01,309,229,15,41683.91,1345.31,-177.06,42852.16
2025-07-01,309,229,15,42852.16,1839.26,937.20,45628.61
2025-08-01,309,229,15,45628.61,1810.95,1998.36,49437.92
2025-09-01,309,229,15,49437.92,104.50,-608.56,48933.86
2025-10-01,309,229,15,48933.86,1625.72,1467.28,52026.86
2025-11-01,309,229,15,52026.86,-1217.11,-956.59,49853.16
2025-12-01,309,229,15,49853.16,2042.42,2042.82,53938.40
2025-08-01,310,230,3,54030.09,1018.58,886.35,55935.02
2025-09-01,310,230,3,55935.02,1631.95,680.84,58247.82
2025-10-01,310,230,3,58247.82,-1382.73,-1564.88,55300.21
2025-11-01,310,230,3,55300.21,2013.10,-431.80,56881.51
2025-12-01,310,230,3,56881.51,-1369.51,938.53,56450.53
2024-08-01,311,231,20,86555.02,-1779.53,-2075.89,82699.61
2024-09-01,311,231,20,82699.61,1169.09,-571.20,83297.51
2024-10-01,311,231,20,83297.51,-16.30,1593.21,84874.41
2024-11-01,311,231,20,84874.41,1972.39,1347.98,88194.79
2024-12-01,311,231,20,88194.79,-353.41,-663.25,87178.13
2025-01-01,311,231,20,87178.13,1835.57,3640.01,92653.70
2025-02-01,311,231,20,92653.70,-1705.30,-1688.39,89260.01
2025-03-01,311,231,20,89260.01,-813.31,-2661.88,85784.83
2025-04-01,311,231,20,85784.83,3313.00,1092.04,90189.87
2025-05-01,311,231,20,90189.87,2617.72,1797.77,94605.36
2025-06-01,311,231,20,94605.36,2168.19,2927.95,99701.50
2025-07-01,311,231,20,99701.50,2745.96,1459.16,103906.61
2025-08-01,311,231,20,103906.61,3457.03,-888.51,106475.13
2025-09-01,311,231,20,106475.13,-2075.54,2419.55,106819.14
2025-10-01,311,231,20,106819.14,4101.36,-2784.34,108136.15
2025-11-01,311,231,20,108136.15,-894.28,-734.52,106507.35
2025-12-01,311,231,20,106507.35,-2445.04,4739.65,108801.96
2024-08-01,312,232,24,106159.73,-344.64,-3439.69,102375.39
2024-09-01,312,232,24,102375.39,-195.01,1458.20,103638.57
2024-10-01,312,232,24,103638.57,1690.56,-2443.06,102886.07
2024-11-01,312,232,24,102886.07,3339.91,3925.14,110151.13
2024-12-01,312,232,24,110151.13,2673.69,-165.02,112659.79
2025-01-01,312,232,24,112659.79,-1021.88,3301.64,114939.55
2025-02-01,312,232,24,114939.55,4751.03,4733.38,124423.96
2025-03-01,312,232,24,124423.96,-1235.29,3425.59,126614.25
2025-04-01,312,232,24,126614.25,4171.30,947.23,131732.78
2025-05-01,312,232,24,131732.78,1834.21,5477.66,139044.65
2025-06-01,312,232,24,139044.65,-472.70,-1038.32,137533.64
2025-07-01,312,232,24,137533.64,5570.55,2421.37,145525.56
2025-08-01,312,232,24,145525.56,2985.44,-4427.65,144083.35
2025-09-01,312,232,24,144083.35,122.59,4361.81,148567.75
2025-10-01,312,232,24,148567.75,453.38,-846.62,148174.50
2025-11-01,312,232,24,148174.50,5205.59,-3470.21,149909.87
2025-12-01,312,232,24,149909.87,-1903.96,3416.17,151422.08
2025-05-01,313,233,19,303178.72,-2728.26,4391.32,304841.78
2025-06-01,313,233,19,304841.78,-4276.58,3809.40,304374.60
2025-07-01,313,233,19,304374.60,-2364.08,3158.19,305168.72
2025-08-01,313,233,19,305168.72,-6016.06,-2813.34,296339.32
2025-09-01,313,233,19,296339.32,-2889.85,545.49,293994.96
2025-10-01,313,233,19,293994.96,8661.38,-7610.75,295045.60
2025-11-01,313,233,19,295045.60,-6820.47,-7095.04,281130.09
2025-12-01,313,233,19,281130.09,3083.75,308.59,284522.43
2025-05-01,314,233,19,278590.64,-212.29,3507.05,281885.40
2025-06-01,314,233,19,281885.40,5162.03,6573.47,293620.90
2025-07-01,314,233,19,293620.90,329.21,-5661.09,288289.03
2025-08-01,314,233,19,288289.03,-2075.48,-2760.75,283452.80
2025-09-01,314,233,19,283452.80,-6880.91,12487.61,289059.49
2025-10-01,314,233,19,289059.49,-7107.54,7830.36,289782.31
2025-11-01,314,233,19,289782.31,408.55,8564.03,298754.90
2025-12-01,314,233,19,298754.90,-2365.39,1359.15,297748.66
2024-05-01,315,234,1,558219.60,9498.82,1266.34,568984.76
2024-06-01,315,234,1,568984.76,6099.32,12241.40,587325.49
2024-07-01,315,234,1,587325.49,11958.61,-427.07,598857.02
2024-08-01,315,234,1,598857.02,-7250.30,-18912.30,572694.42
2024-09-01,315,234,1,572694.42,-142.50,-16342.75,556209.17
2024-10-01,315,234,1,556209.17,13300.33,-15029.97,554479.53
2024-11-01,315,234,1,554479.53,-11907.57,1614.16,544186.13
2024-12-01,315,234,1,544186.13,-13268.10,-14077.45,516840.58
2025-01-01,315,234,1,516840.58,-4185.84,5091.03,517745.77
2025-02-01,315,234,1,517745.77,18636.42,-16978.56,519403.63
2025-03-01,315,234,1,519403.63,10800.87,3973.77,534178.26
2025-04-01,315,234,1,534178.26,9329.92,-14243.35,529264.83
2025-05-01,315,234,1,529264.83,-5203.51,-18252.45,505808.87
2025-06-01,315,234,1,505808.87,501.77,13241.99,519552.63
2025-07-01,315,234,1,519552.63,19093.91,6095.01,544741.54
2025-08-01,315,234,1,544741.54,-10548.79,-7524.78,526667.97
2025-09-01,315,234,1,526667.97,10523.22,-3189.20,534001.99
2025-10-01,315,234,1,534001.99,21590.67,-734.11,554858.54
2025-11-01,315,234,1,554858.54,4484.79,7960.46,567303.79
2025-12-01,315,234,1,567303.79,-517.27,-2179.11,564607.41
2024-08-01,316,235,20,396943.32,419.91,1807.49,399170.72
2024-09-01,316,235,20,399170.72,2839.56,-7724.84,394285.44
2024-10-01,316,235,20,394285.44,13494.31,2752.20,410531.95
2024-11-01,316,235,20,410531.95,11216.05,12666.20,434414.21
2024-12-01,316,235,20,434414.21,-9445.17,10145.78,435114.82
2025-01-01,316,235,20,435114.82,-4255.82,7580.63,438439.62
2025-02-01,316,235,20,438439.62,11056.20,18164.18,467660.01
2025-03-01,316,235,20,467660.01,10150.65,19601.12,497411.77
2025-04-01,316,235,20,497411.77,-1922.59,13925.89,509415.07
2025-05-01,316,235,20,509415.07,18849.50,-10660.68,517603.89
2025-06-01,316,235,20,517603.89,2431.91,12009.29,532045.10
2025-07-01,316,235,20,532045.10,-13269.53,21874.63,540650.20
2025-08-01,316,235,20,540650.20,-9336.22,15918.30,547232.28
2025-09-01,316,235,20,547232.28,2258.27,-14917.01,534573.54
2025-10-01,316,235,20,534573.54,-2206.01,8070.33,540437.86
2025-11-01,316,235,20,540437.86,-9642.15,-10892.25,519903.45
2025-12-01,316,235,20,519903.45,5612.41,-13509.39,512006.47
2025-11-01,317,236,19,30310.25,582.84,599.44,31492.53
2025-12-01,317,236,19,31492.53,1323.63,677.89,33494.04
2025-11-01,318,236,19,38481.73,1713.23,-730.79,39464.17
2025-12-01,318,236,19,39464.17,-726.60,501.60,39239.16
2025-01-01,319,237,6,60509.95,-283.60,-1303.65,58922.70
2025-02-01,319,237,6,58922.70,1664.83,543.25,61130.79
2025-03-01,319,237,6,61130.79,2121.88,-1380.08,61872.59
2025-04-01,319,237,6,61872.59,2720.38,-2013.00,62579.97
2025-05-01,319,237,6,62579.97,1471.81,-965.48,63086.30
2025-06-01,319,237,6,63086.30,2118.12,-351.49,64852.93
2025-07-01,319,237,6,64852.93,1546.06,-673.69,65725.30
2025-08-01,319,237,6,65725.30,249.41,1388.39,67363.09
2025-09-01,319,237,6,67363.09,2738.89,-1721.72,68380.26
2025-10-01,319,237,6,68380.26,1812.67,-64.02,70128.91
2025-11-01,319,237,6,70128.91,-1433.52,-567.41,68127.99
2025-12-01,319,237,6,68127.99,3016.61,-2340.53,68804.07
2024-11-01,320,238,19,769899.93,-2093.03,-7266.32,760540.58
2024-12-01,320,238,19,760540.58,-4790.08,18973.90,774724.41
2025-01-01,320,238,19,774724.41,12824.99,-16242.66,771306.73
2025-02-01,320,238,19,771306.73,14957.28,-16228.32,770035.69
2025-03-01,320,238,19,770035.69,6637.66,16856.08,793529.44
2025-04-01,320,238,19,793529.44,4201.54,14376.54,812107.52
2025-05-01,320,238,19,812107.52,36486.74,10554.04,859148.30
2025-06-01,320,238,19,859148.30,25152.20,9096.48,893396.99
2025-07-01,320,238,19,893396.99,-7718.11,7129.98,892808.86
2025-08-01,320,238,19,892808.86,-16491.13,-13388.68,862929.05
2025-09-01,320,238,19,862929.05,28850.74,12951.70,904731.49
2025-10-01,320,238,19,904731.49,11692.40,22943.61,939367.50
2025-11-01,320,238,19,939367.50,16549.86,-31657.24,924260.12
2025-12-01,320,238,19,924260.12,17078.29,-15306.09,926032.32
2024-06-01,321,239,10,110716.28,2902.52,622.05,114240.85
2024-07-01,321,239,10,114240.85,3349.91,-690.28,116900.48
2024-08-01,321,239,10,116900.48,-566.04,-1432.93,114901.51
2024-09-01,321,239,10,114901.51,2978.49,-2398.27,115481.73
2024-10-01,321,239,10,115481.73,4742.18,4685.92,124909.83
2024-11-01,321,239,10,124909.83,1725.50,-939.07,125696.26
2024-12-01,321,239,10,125696.26,814.97,-2345.97,124165.27
2025-01-01,321,239,10,124165.27,4033.32,-4130.15,124068.44
2025-02-01,321,239,10,124068.44,4384.31,-2723.66,125729.09
2025-03-01,321,239,10,125729.09,3537.80,1226.54,130493.43
2025-04-01,321,239,10,130493.43,4989.99,893.22,136376.64
2025-05-01,321,239,10,136376.64,2523.30,-701.33,138198.61
2025-06-01,321,239,10,138198.61,-823.86,6058.67,143433.41
2025-07-01,321,239,10,143433.41,1229.55,2226.72,146889.68
2025-08-01,321,239,10,146889.68,-3587.34,1549.02,144851.36
2025-09-01,321,239,10,144851.36,4558.01,1941.58,151350.94
2025-10-01,321,239,10,151350.94,6388.77,-1866.11,155873.61
2025-11-01,321,239,10,155873.61,-1610.63,2038.07,156301.05
2025-12-01,321,239,10,156301.05,5277.58,410.44,161989.06
2024-06-01,322,239,10,97462.94,-1586.50,872.86,96749.31
2024-07-01,322,239,10,96749.31,-1054.70,-3094.93,92599.68
2024-08-01,322,239,10,92599.68,1521.81,1120.11,95241.59
2024-09-01,322,239,10,95241.59,-554.51,860.82,95547.90
2024-10-01,322,239,10,95547.90,3962.16,-1721.65,97788.42
2024-11-01,322,239,10,97788.42,-563.85,-1194.57,96030.00
2024-12-01,322,239,10,96030.00,2504.54,1594.53,100129.07
2025-01-01,322,239,10,100129.07,2171.53,631.57,102932.18
2025-02-01,322,239,10,102932.18,551.17,102.72,103586.06
2025-03-01,322,239,10,103586.06,1317.88,1175.83,106079.78
2025-04-01,322,239,10,106079.78,741.39,-245.40,106575.76
2025-05-01,322,239,10,106575.76,-1869.93,2240.48,106946.31
2025-06-01,322,239,10,106946.31,3728.10,-3552.76,107121.65
2025-07-01,322,239,10,107121.65,3795.35,3578.85,114495.85
2025-08-01,322,239,10,114495.85,1820.13,-3228.75,113087.23
2025-09-01,322,239,10,113087.23,-762.17,25.46,112350.53
2025-10-01,322,239,10,112350.53,-2163.59,-3695.73,106491.21
2025-11-01,322,239,10,106491.21,2993.49,3074.79,112559.49
2025-12-01,322,239,10,112559.49,-759.81,4627.53,116427.21
2024-10-01,323,240,19,46799.85,231.58,-992.42,46039.01
2024-11-01,323,240,19,46039.01,62.04,1449.02,47550.06
2024-12-01,323,240,19,47550.06,522.64,1339.34,49412.04
2025-01-01,323,240,19,49412.04,940.95,1277.17,51630.16
2025-02-01,323,240,19,51630.16,-389.51,864.60,52105.25
2025-03-01,323,240,19,52105.25,787.20,1339.07,54231.51
2025-04-01,323,240,19,54231.51,190.04,528.38,54949.93
2025-05-01,323,240,19,54949.93,-1174.61,-229.20,53546.13
2025-06-01,323,240,19,53546.13,-127.69,-371.42,53047.02
2025-07-01,323,240,19,53047.02,-1255.83,1707.68,53498.87
2025-08-01,323,240,19,53498.87,-1256.07,-1532.35,50710.45
2025-09-01,323,240,19,50710.45,1444.69,7.20,52162.33
2025-10-01,323,240,19,52162.33,806.82,682.63,53651.77
2025-11-01,323,240,19,53651.77,-1025.60,1583.85,54210.03
2025-12-01,323,240,19,54210.03,1105.70,-1890.70,53425.03
2024-10-01,324,240,19,43912.08,-644.63,1513.13,44780.58
2024-11-01,324,240,19,44780.58,1100.17,79.41,45960.16
2024-12-01,324,240,19,45960.16,537.40,1182.05,47679.60
2025-01-01,324,240,19,47679.60,-1029.21,-843.99,45806.41
2025-02-01,324,240,19,45806.41,-94.89,-1065.71,44645.80
2025-03-01,324,240,19,44645.80,1838.28,1106.71,47590.79
2025-04-01,324,240,19,47590.79,-471.42,-508.10,46611.27
2025-05-01,324,240,19,46611.27,-247.59,713.59,47077.27
2025-06-01,324,240,19,47077.27,-326.17,268.04,47019.14
2025-07-01,324,240,19,47019.14,791.92,1164.98,48976.03
2025-08-01,324,240,19,48976.03,1239.64,-802.70,49412.97
2025-09-01,324,240,19,49412.97,622.86,935.94,50971.77
2025-10-01,324,240,19,50971.77,-737.17,-877.32,49357.28
2025-11-01,324,240,19,49357.28,285.39,-62.47,49580.20
2025-12-01,324,240,19,49580.20,415.21,1605.26,51600.66
2025-11-01,325,241,12,1021373.52,42980.25,3474.18,1067827.95
2025-12-01,325,241,12,1067827.95,8229.98,-30495.71,1045562.22
2024-10-01,326,242,12,3872808.39,-44512.09,78055.64,3906351.94
2024-11-01,326,242,12,3906351.94,97072.01,40687.51,4044111.46
2024-12-01,326,242,12,4044111.46,139489.00,128133.00,4311733.47
2025-01-01,326,242,12,4311733.47,226595.78,-120982.54,4417346.72
2025-02-01,326,242,12,4417346.72,-43616.17,158752.89,4532483.44
2025-03-01,326,242,12,4532483.44,82340.58,112904.44,4727728.47
2025-04-01,326,242,12,4727728.47,67831.28,185950.64,4981510.39
2025-05-01,326,242,12,4981510.39,55421.85,-143865.71,4893066.53
2025-06-01,326,242,12,4893066.53,166910.51,12872.22,5072849.26
2025-07-01,326,242,12,5072849.26,64696.66,-139803.91,4997742.02
2025-08-01,326,242,12,4997742.02,139929.45,84125.90,5221797.37
2025-09-01,326,242,12,5221797.37,98057.63,96678.27,5416533.27
2025-10-01,326,242,12,5416533.27,14334.80,10424.99,5441293.06
2025-11-01,326,242,12,5441293.06,129766.82,-16369.46,5554690.42
2025-12-01,326,242,12,5554690.42,158658.04,153075.45,5866423.92
2025-01-01,327,243,1,1542370.34,22926.57,52717.48,1618014.39
2025-02-01,327,243,1,1618014.39,66230.13,-56285.83,1627958.68
2025-03-01,327,243,1,1627958.68,9624.50,-22797.20,1614785.98
2025-04-01,327,243,1,1614785.98,-15796.14,63625.54,1662615.39
2025-05-01,327,243,1,1662615.39,58592.75,31216.96,1752425.10
2025-06-01,327,243,1,1752425.10,82614.01,-29660.82,1805378.28
2025-07-01,327,243,1,1805378.28,33071.61,29989.46,1868439.35
2025-08-01,327,243,1,1868439.35,77878.77,82900.74,2029218.86
2025-09-01,327,243,1,2029218.86,41820.05,50360.15,2121399.06
2025-10-01,327,243,1,2121399.06,67837.45,71601.72,2260838.23
2025-11-01,327,243,1,2260838.23,27024.67,88294.08,2376156.98
2025-12-01,327,243,1,2376156.98,103403.05,7901.38,2487461.42
2025-03-01,328,244,24,344494.82,7391.16,-3434.97,348451.01
2025-04-01,328,244,24,348451.01,2426.37,8472.16,359349.54
2025-05-01,328,244,24,359349.54,8823.62,-5753.02,362420.14
2025-06-01,328,244,24,362420.14,11240.61,-3246.23,370414.52
2025-07-01,328,244,24,370414.52,13721.70,-9418.03,374718.19
2025-08-01,328,244,24,374718.19,5278.03,16075.51,396071.73
2025-09-01,328,244,24,396071.73,6667.67,-10748.42,391990.98
2025-10-01,328,244,24,391990.98,1357.34,5530.98,398879.30
2025-11-01,328,244,24,398879.30,15292.54,-5443.88,408727.96
2025-12-01,328,244,24,408727.96,-5849.28,-671.10,402207.58
2025-06-01,329,245,19,70976.14,2004.57,2279.93,75260.64
2025-07-01,329,245,19,75260.64,1552.93,2121.80,78935.36
2025-08-01,329,245,19,78935.36,1445.88,-82.72,80298.53
2025-09-01,329,245,19,80298.53,-126.46,-1087.43,79084.64
2025-10-01,329,245,19,79084.64,271.90,2212.03,81568.58
2025-11-01,329,245,19,81568.58,-1628.44,-517.53,79422.60
2025-12-01,329,245,19,79422.60,1579.94,-805.79,80196.75
2025-06-01,330,245,19,74954.50,903.74,-64.35,75793.89
2025-07-01,330,245,19,75793.89,3067.80,-2604.66,76257.02
2025-08-01,330,245,19,76257.02,2411.71,782.24,79450.98
2025-09-01,330,245,19,79450.98,-837.56,1899.82,80513.23
2025-10-01,330,245,19,80513.23,2598.35,-2424.89,80686.69
2025-11-01,330,245,19,80686.69,-1394.43,2238.46,81530.73
2025-12-01,330,245,19,81530.73,2739.32,-2293.55,81976.50
2025-09-01,331,246,11,167662.99,-968.82,4776.84,171471.01
2025-10-01,331,246,11,171471.01,-1927.77,-1886.02,167657.22
2025-11-01,331,246,11,167657.22,-4132.66,5378.52,168903.08
2025-12-01,331,246,11,168903.08,-277.83,-2950.08,165675.17
2024-04-01,332,247,19,275479.23,2501.73,11219.92,289200.88
2024-05-01,332,247,19,289200.88,6818.01,-3216.88,292802.01
2024-06-01,332,247,19,292802.01,-5013.14,-5317.07,282471.79
2024-07-01,332,247,19,282471.79,4678.29,658.07,287808.15
2024-08-01,332,247,19,287808.15,12832.69,5214.86,305855.70
2024-09-01,332,247,19,305855.70,-5295.80,12533.88,313093.78
2024-10-01,332,247,19,313093.78,6274.85,622.27,319990.90
2024-11-01,332,247,19,319990.90,11236.99,8422.15,339650.04
2024-12-01,332,247,19,339650.04,6120.26,-4746.12,341024.18
2025-01-01,332,247,19,341024.18,7306.40,10398.43,358729.01
2025-02-01,332,247,19,358729.01,7586.55,7367.85,373683.41
2025-03-01,332,247,19,373683.41,3311.94,-7908.67,369086.68
2025-04-01,332,247,19,369086.68,15125.50,909.38,385121.57
2025-05-01,332,247,19,385121.57,3864.20,-1115.59,387870.17
2025-06-01,332,247,19,387870.17,-6876.80,-2944.44,378048.94
2025-07-01,332,247,19,378048.94,7701.25,8883.51,394633.70
2025-08-01,332,247,19,394633.70,3609.26,-10805.68,387437.29
2025-09-01,332,247,19,387437.29,4795.59,13576.93,405809.80
2025-10-01,332,247,19,405809.80,481.48,-7255.99,399035.29
2025-11-01,332,247,19,399035.29,8604.55,-9125.18,398514.67
2025-12-01,332,247,19,398514.67,14047.34,3153.26,415715.27
2024-04-01,333,247,19,237493.58,7927.37,4496.25,249917.20
2024-05-01,333,247,19,249917.20,3934.97,10605.84,264458.02
2024-06-01,333,247,19,264458.02,-243.11,6544.54,270759.45
2024-07-01,333,247,19,270759.45,-1056.28,1089.52,270792.69
2024-08-01,333,247,19,270792.69,10820.23,-7360.77,274252.15
2024-09-01,333,247,19,274252.15,991.39,-8626.63,266616.91
2024-10-01,333,247,19,266616.91,8030.24,10077.02,284724.18
2024-11-01,333,247,19,284724.18,8296.54,-3986.33,289034.38
2024-12-01,333,247,19,289034.38,5728.45,7843.11,302605.94
2025-01-01,333,247,19,302605.94,1131.18,-4821.45,298915.67
2025-02-01,333,247,19,298915.67,8045.75,5205.94,312167.36
2025-03-01,333,247,19,312167.36,13224.38,-3385.10,322006.63
2025-04-01,333,247,19,322006.63,-8007.77,-10800.29,303198.58
2025-05-01,333,247,19,303198.58,-5420.18,-898.75,296879.65
2025-06-01,333,247,19,296879.65,4899.47,12784.91,314564.03
2025-07-01,333,247,19,314564.03,6087.41,-8593.49,312057.95
2025-08-01,333,247,19,312057.95,8134.52,1378.05,321570.52
2025-09-01,333,247,19,321570.52,5238.61,7276.86,334085.99
2025-10-01,333,247,19,334085.99,10511.88,6843.00,351440.87
2025-11-01,333,247,19,351440.87,15179.98,-8800.49,357820.36
2025-12-01,333,247,19,357820.36,-196.46,-3382.35,354241.55
2024-12-01,334,248,21,62220.86,47.35,1176.26,63444.47
2025-01-01,334,248,21,63444.47,-4.87,455.22,63894.82
2025-02-01,334,248,21,63894.82,225.32,263.50,64383.63
2025-03-01,334,248,21,64383.63,438.57,-1569.21,63252.99
2025-04-01,334,248,21,63252.99,802.25,-847.13,63208.11
2025-05-01,334,248,21,63208.11,-1202.46,-1132.03,60873.62
2025-06-01,334,248,21,60873.62,1890.68,1864.06,64628.37
2025-07-01,334,248,21,64628.37,1792.13,902.69,67323.18
2025-08-01,334,248,21,67323.18,-1332.41,-1335.36,64655.41
2025-09-01,334,248,21,64655.41,1115.44,2447.99,68218.84
2025-10-01,334,248,21,68218.84,-225.66,300.16,68293.33
2025-11-01,334,248,21,68293.33,-226.53,966.96,69033.76
2025-12-01,334,248,21,69033.76,362.77,2284.00,71680.53
